status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2011-11-01T18:36:01.372+0000,NA,brucem,2010-03-16T08:11:37.699+0000,NA,brucem,Open,dcreager,AVRO-475,221,33,2367.524575,NA,AVRO,2010-03-16T08:11:37.699+0000,Non-existent to Open,2011-10-15T14:11:21.422+0000,2,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:36:01.372+0000,Open,brucem,2011-10-15T14:11:21.468+0000,578.2498121,dcreager,Resolved,dcreager,AVRO-475,221,33,2367.524575,578.2498121,AVRO,2010-03-16T08:11:37.699+0000,Open to Resolved,2011-10-15T14:11:21.422+0000,2,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:36:01.372+0000,Resolved,brucem,2011-11-01T18:36:01.373+0000,17.1837952,cutting,Closed,dcreager,AVRO-475,221,33,2367.524575,595.4336073,AVRO,2010-03-16T08:11:37.699+0000,Resolved to Closed,2011-10-15T14:11:21.422+0000,2,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:35:56.532+0000,NA,brucem,2010-03-16T08:10:16.822+0000,NA,brucem,Open,dcreager,AVRO-474,107,22,2367.52463,NA,AVRO,2010-03-16T08:10:16.822+0000,Non-existent to Open,2011-10-15T14:08:59.080+0000,2,Major,0,Sub-task,0,Fixed
Closed,2011-11-01T18:35:56.532+0000,Open,brucem,2011-10-15T14:08:59.217+0000,578.2491018,dcreager,Resolved,dcreager,AVRO-474,107,22,2367.52463,578.2491018,AVRO,2010-03-16T08:10:16.822+0000,Open to Resolved,2011-10-15T14:08:59.080+0000,2,Major,0,Sub-task,0,Fixed
Closed,2011-11-01T18:35:56.532+0000,Resolved,brucem,2011-11-01T18:35:56.553+0000,17.18538583,cutting,Closed,dcreager,AVRO-474,107,22,2367.52463,595.4344876,AVRO,2010-03-16T08:10:16.822+0000,Resolved to Closed,2011-10-15T14:08:59.080+0000,2,Major,0,Sub-task,0,Fixed
Closed,2011-11-01T18:36:03.819+0000,NA,brucem,2010-03-16T08:07:25.294+0000,NA,brucem,Open,dcreager,AVRO-473,53,47,2367.524546,NA,AVRO,2010-03-16T08:07:25.294+0000,Non-existent to Open,2011-10-15T14:09:40.121+0000,3,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:36:03.819+0000,Open,brucem,2011-10-15T14:09:40.164+0000,578.251561,dcreager,Resolved,dcreager,AVRO-473,53,47,2367.524546,578.251561,AVRO,2010-03-16T08:07:25.294+0000,Open to Resolved,2011-10-15T14:09:40.121+0000,3,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:36:03.819+0000,Resolved,brucem,2011-11-01T18:36:03.820+0000,17.18499602,cutting,Closed,dcreager,AVRO-473,53,47,2367.524546,595.436557,AVRO,2010-03-16T08:07:25.294+0000,Resolved to Closed,2011-10-15T14:09:40.121+0000,3,Major,0,Sub-task,0,Won't Fix
Closed,2011-11-01T18:36:09.371+0000,NA,brucem,2010-03-16T08:05:50.449+0000,NA,brucem,Open,dcreager,AVRO-472,88,33,2367.524482,NA,AVRO,2010-03-16T08:05:50.449+0000,Non-existent to Open,2011-10-15T14:12:32.080+0000,2,Major,0,Sub-task,0,Won't Fix
